@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R4-13,15-18-weka.filters.unsupervised.attribute.NominalToBinary-R2-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute rent numeric
@attribute type=apartment numeric
@attribute type=townhouse numeric
@attribute type=house numeric
@attribute type=duplex numeric
@attribute type=manufactured numeric
@attribute type=condo numeric
@attribute type=loft numeric
@attribute type=flat numeric
@attribute type=cottage/cabin numeric
@attribute type=in-law numeric
@attribute type=land numeric
@attribute demand {yes,no}

@data
1100,0,0,1,0,0,0,0,0,0,0,0,yes
650,0,0,1,0,0,0,0,0,0,0,0,yes
1775,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
1886,1,0,0,0,0,0,0,0,0,0,0,yes
1700,0,0,0,0,0,1,0,0,0,0,0,yes
659,1,0,0,0,0,0,0,0,0,0,0,yes
560,0,0,1,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
4594,1,0,0,0,0,0,0,0,0,0,0,yes
1795,0,0,1,0,0,0,0,0,0,0,0,no
1770,1,0,0,0,0,0,0,0,0,0,0,yes
936,1,0,0,0,0,0,0,0,0,0,0,yes
885,1,0,0,0,0,0,0,0,0,0,0,yes
1795,1,0,0,0,0,0,0,0,0,0,0,yes
855,1,0,0,0,0,0,0,0,0,0,0,yes
720,1,0,0,0,0,0,0,0,0,0,0,yes
996.832855,1,0,0,0,0,0,0,0,0,0,0,no
1782.078287,0,0,1,0,0,0,0,0,0,0,0,no
1788.075529,0,0,1,0,0,0,0,0,0,0,0,no
833,1,0,0,0,0,0,0,0,0,0,0,yes
3542.510164,0,0,1,0,0,0,0,0,0,0,0,no
1270,1,0,0,0,0,0,0,0,0,0,0,yes
3120.592522,0,0,1,0,0,0,0,0,0,0,0,no
675,0,0,0,0,0,0,0,0,1,0,0,yes
2125,1,0,0,0,0,0,0,0,0,0,0,yes
1020,1,0,0,0,0,0,0,0,0,0,0,yes
970.55065,0,0,1,0,0,0,0,0,0,0,0,no
835,1,0,0,0,0,0,0,0,0,0,0,yes
965,1,0,0,0,0,0,0,0,0,0,0,yes
705,1,0,0,0,0,0,0,0,0,0,0,yes
1550,0,1,0,0,0,0,0,0,0,0,0,yes
1000,1,0,0,0,0,0,0,0,0,0,0,no
1120,1,0,0,0,0,0,0,0,0,0,0,yes
785,1,0,0,0,0,0,0,0,0,0,0,yes
1745,1,0,0,0,0,0,0,0,0,0,0,yes
1850,0,0,1,0,0,0,0,0,0,0,0,yes
2725,1,0,0,0,0,0,0,0,0,0,0,yes
2300,1,0,0,0,0,0,0,0,0,0,0,no
799,1,0,0,0,0,0,0,0,0,0,0,yes
1150,0,0,1,0,0,0,0,0,0,0,0,yes
3095,1,0,0,0,0,0,0,0,0,0,0,yes
991.854591,1,0,0,0,0,0,0,0,0,0,0,no
1209,1,0,0,0,0,0,0,0,0,0,0,yes
4000,0,0,1,0,0,0,0,0,0,0,0,no
1200,1,0,0,0,0,0,0,0,0,0,0,yes
790,1,0,0,0,0,0,0,0,0,0,0,yes
1099,0,0,1,0,0,0,0,0,0,0,0,yes
1565,1,0,0,0,0,0,0,0,0,0,0,yes
1927.845652,0,0,1,0,0,0,0,0,0,0,0,no
1630,0,0,1,0,0,0,0,0,0,0,0,yes
824.985948,0,0,1,0,0,0,0,0,0,0,0,no
1125,0,0,0,0,0,0,0,0,1,0,0,yes
1500,0,0,1,0,0,0,0,0,0,0,0,yes
1850,0,0,1,0,0,0,0,0,0,0,0,no
2245,0,1,0,0,0,0,0,0,0,0,0,no
1595,1,0,0,0,0,0,0,0,0,0,0,yes
564,1,0,0,0,0,0,0,0,0,0,0,yes
3525,1,0,0,0,0,0,0,0,0,0,0,yes
1245.867294,0,0,1,0,0,0,0,0,0,0,0,no
1551.785724,0,0,1,0,0,0,0,0,0,0,0,no
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1200.339947,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
840,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
760,1,0,0,0,0,0,0,0,0,0,0,yes
1702.013402,0,0,1,0,0,0,0,0,0,0,0,no
975,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
875,0,0,1,0,0,0,0,0,0,0,0,yes
1528.739562,0,1,0,0,0,0,0,0,0,0,0,no
1845,1,0,0,0,0,0,0,0,0,0,0,yes
1900,0,0,1,0,0,0,0,0,0,0,0,no
1775,1,0,0,0,0,0,0,0,0,0,0,yes
4200,0,0,0,0,0,1,0,0,0,0,0,yes
1980.442086,0,0,1,0,0,0,0,0,0,0,0,no
750,1,0,0,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
2169.182379,0,0,1,0,0,0,0,0,0,0,0,no
619,1,0,0,0,0,0,0,0,0,0,0,no
595,1,0,0,0,0,0,0,0,0,0,0,yes
957.801775,0,0,1,0,0,0,0,0,0,0,0,no
1831,0,0,0,0,0,1,0,0,0,0,0,yes
605,1,0,0,0,0,0,0,0,0,0,0,yes
1674.997445,0,0,1,0,0,0,0,0,0,0,0,no
1565,1,0,0,0,0,0,0,0,0,0,0,yes
2265.732409,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
2600,0,0,1,0,0,0,0,0,0,0,0,yes
1586.318991,0,0,1,0,0,0,0,0,0,0,0,no
1830,0,0,1,0,0,0,0,0,0,0,0,no
1600,1,0,0,0,0,0,0,0,0,0,0,yes
2698,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
1313,1,0,0,0,0,0,0,0,0,0,0,yes
2049,0,0,1,0,0,0,0,0,0,0,0,no
1232.702046,0,0,1,0,0,0,0,0,0,0,0,no
1005,1,0,0,0,0,0,0,0,0,0,0,yes
735,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
1355,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1295,0,0,0,1,0,0,0,0,0,0,0,yes
1129,1,0,0,0,0,0,0,0,0,0,0,yes
1085,1,0,0,0,0,0,0,0,0,0,0,yes
1401,1,0,0,0,0,0,0,0,0,0,0,yes
785,0,1,0,0,0,0,0,0,0,0,0,yes
1302,1,0,0,0,0,0,0,0,0,0,0,yes
3650,1,0,0,0,0,0,0,0,0,0,0,yes
2326.357342,0,0,1,0,0,0,0,0,0,0,0,no
1327,1,0,0,0,0,0,0,0,0,0,0,yes
690,1,0,0,0,0,0,0,0,0,0,0,yes
2710,1,0,0,0,0,0,0,0,0,0,0,yes
1810,1,0,0,0,0,0,0,0,0,0,0,yes
1675,1,0,0,0,0,0,0,0,0,0,0,yes
1089.615992,0,0,1,0,0,0,0,0,0,0,0,no
1189,0,0,1,0,0,0,0,0,0,0,0,no
1089,1,0,0,0,0,0,0,0,0,0,0,yes
929.015349,1,0,0,0,0,0,0,0,0,0,0,no
964.15976,1,0,0,0,0,0,0,0,0,0,0,no
775,1,0,0,0,0,0,0,0,0,0,0,yes
1350,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
3898.222772,0,0,1,0,0,0,0,0,0,0,0,no
759,1,0,0,0,0,0,0,0,0,0,0,yes
1183.842882,0,0,1,0,0,0,0,0,0,0,0,no
675,1,0,0,0,0,0,0,0,0,0,0,yes
945,0,1,0,0,0,0,0,0,0,0,0,yes
2240,0,0,1,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
865,1,0,0,0,0,0,0,0,0,0,0,yes
1395.571639,0,0,1,0,0,0,0,0,0,0,0,no
1488,1,0,0,0,0,0,0,0,0,0,0,yes
555,1,0,0,0,0,0,0,0,0,0,0,yes
2650,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1950,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
1550,1,0,0,0,0,0,0,0,0,0,0,yes
969.048873,0,0,1,0,0,0,0,0,0,0,0,no
895,1,0,0,0,0,0,0,0,0,0,0,yes
705,1,0,0,0,0,0,0,0,0,0,0,yes
950,0,0,1,0,0,0,0,0,0,0,0,yes
2241.302855,0,0,1,0,0,0,0,0,0,0,0,no
1000,1,0,0,0,0,0,0,0,0,0,0,yes
690,1,0,0,0,0,0,0,0,0,0,0,yes
875,1,0,0,0,0,0,0,0,0,0,0,yes
1759.076271,0,0,1,0,0,0,0,0,0,0,0,no
779,1,0,0,0,0,0,0,0,0,0,0,yes
705,1,0,0,0,0,0,0,0,0,0,0,yes
325,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
735,1,0,0,0,0,0,0,0,0,0,0,yes
1690,1,0,0,0,0,0,0,0,0,0,0,yes
1155,1,0,0,0,0,0,0,0,0,0,0,yes
1651.653886,0,0,1,0,0,0,0,0,0,0,0,no
815,1,0,0,0,0,0,0,0,0,0,0,yes
780,1,0,0,0,0,0,0,0,0,0,0,yes
2245.015534,1,0,0,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
2450,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
855,1,0,0,0,0,0,0,0,0,0,0,yes
1105,1,0,0,0,0,0,0,0,0,0,0,yes
2493.433556,0,0,1,0,0,0,0,0,0,0,0,no
1073,1,0,0,0,0,0,0,0,0,0,0,yes
560,0,0,1,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
2000,0,0,1,0,0,0,0,0,0,0,0,no
950,1,0,0,0,0,0,0,0,0,0,0,yes
1937,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
1700,0,0,1,0,0,0,0,0,0,0,0,yes
710,1,0,0,0,0,0,0,0,0,0,0,yes
1699.950274,0,0,1,0,0,0,0,0,0,0,0,no
1095,1,0,0,0,0,0,0,0,0,0,0,yes
2100,1,0,0,0,0,0,0,0,0,0,0,yes
2093,1,0,0,0,0,0,0,0,0,0,0,yes
1254.863559,0,0,1,0,0,0,0,0,0,0,0,no
680,0,0,0,0,0,0,0,0,1,0,0,yes
1051.620823,1,0,0,0,0,0,0,0,0,0,0,no
1025,0,0,0,0,0,1,0,0,0,0,0,yes
755,1,0,0,0,0,0,0,0,0,0,0,yes
896.703568,0,0,1,0,0,0,0,0,0,0,0,no
1250,0,0,0,0,0,0,0,0,1,0,0,yes
960.560758,1,0,0,0,0,0,0,0,0,0,0,no
1943.860781,0,0,1,0,0,0,0,0,0,0,0,no
1520,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,1,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,no
1545,1,0,0,0,0,0,0,0,0,0,0,yes
895.197038,0,0,1,0,0,0,0,0,0,0,0,no
2395,1,0,0,0,0,0,0,0,0,0,0,yes
1768,1,0,0,0,0,0,0,0,0,0,0,yes
1019,1,0,0,0,0,0,0,0,0,0,0,yes
480,0,0,1,0,0,0,0,0,0,0,0,yes
1199,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
1237.256748,0,0,1,0,0,0,0,0,0,0,0,no
2200,0,0,1,0,0,0,0,0,0,0,0,no
845,0,0,1,0,0,0,0,0,0,0,0,yes
1010,1,0,0,0,0,0,0,0,0,0,0,yes
1880.05703,0,0,1,0,0,0,0,0,0,0,0,no
1051.419387,1,0,0,0,0,0,0,0,0,0,0,no
1500,0,0,0,0,1,0,0,0,0,0,0,yes
1244.351181,0,0,1,0,0,0,0,0,0,0,0,no
4270,1,0,0,0,0,0,0,0,0,0,0,yes
529,1,0,0,0,0,0,0,0,0,0,0,yes
1135,1,0,0,0,0,0,0,0,0,0,0,yes
2858.693875,0,0,1,0,0,0,0,0,0,0,0,no
830,1,0,0,0,0,0,0,0,0,0,0,yes
1705,1,0,0,0,0,0,0,0,0,0,0,yes
2843.58234,0,0,1,0,0,0,0,0,0,0,0,no
1595,1,0,0,0,0,0,0,0,0,0,0,yes
1310,1,0,0,0,0,0,0,0,0,0,0,yes
525,0,0,0,0,1,0,0,0,0,0,0,yes
5467.679291,0,0,1,0,0,0,0,0,0,0,0,no
950,1,0,0,0,0,0,0,0,0,0,0,yes
1265,0,0,0,0,0,1,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
2650.906597,0,0,1,0,0,0,0,0,0,0,0,no
1290.771635,1,0,0,0,0,0,0,0,0,0,0,no
773,1,0,0,0,0,0,0,0,0,0,0,yes
2650,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1275,1,0,0,0,0,0,0,0,0,0,0,yes
510,1,0,0,0,0,0,0,0,0,0,0,yes
1091,1,0,0,0,0,0,0,0,0,0,0,yes
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1205,0,0,1,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
3244.58196,0,0,1,0,0,0,0,0,0,0,0,no
800,1,0,0,0,0,0,0,0,0,0,0,yes
1291.426875,0,0,1,0,0,0,0,0,0,0,0,no
3000,1,0,0,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
2012,1,0,0,0,0,0,0,0,0,0,0,yes
1705,1,0,0,0,0,0,0,0,0,0,0,yes
2487.22981,0,0,1,0,0,0,0,0,0,0,0,no
305,0,0,1,0,0,0,0,0,0,0,0,no
1050,0,0,0,1,0,0,0,0,0,0,0,yes
1151.55495,0,0,1,0,0,0,0,0,0,0,0,no
915,1,0,0,0,0,0,0,0,0,0,0,yes
1005,1,0,0,0,0,0,0,0,0,0,0,yes
2100,0,0,0,0,0,0,1,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
1793.018401,0,0,1,0,0,0,0,0,0,0,0,no
995,1,0,0,0,0,0,0,0,0,0,0,yes
977.868006,1,0,0,0,0,0,0,0,0,0,0,no
1625,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
409.560076,0,0,1,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1425,1,0,0,0,0,0,0,0,0,0,0,yes
2150,0,0,1,0,0,0,0,0,0,0,0,yes
1130,1,0,0,0,0,0,0,0,0,0,0,yes
1750,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
1747.044573,0,0,1,0,0,0,0,0,0,0,0,no
654,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
1600,1,0,0,0,0,0,0,0,0,0,0,yes
2200,0,0,1,0,0,0,0,0,0,0,0,no
1270,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,0,1,0,0,0,0,0,0,0,0,no
2872.146542,0,1,0,0,0,0,0,0,0,0,0,no
1550,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
1675,1,0,0,0,0,0,0,0,0,0,0,yes
918,1,0,0,0,0,0,0,0,0,0,0,yes
1680,1,0,0,0,0,0,0,0,0,0,0,yes
735,1,0,0,0,0,0,0,0,0,0,0,yes
2275,1,0,0,0,0,0,0,0,0,0,0,yes
1499,1,0,0,0,0,0,0,0,0,0,0,yes
416.310541,1,0,0,0,0,0,0,0,0,0,0,yes
1315,1,0,0,0,0,0,0,0,0,0,0,yes
3095,1,0,0,0,0,0,0,0,0,0,0,yes
599,1,0,0,0,0,0,0,0,0,0,0,yes
925,1,0,0,0,0,0,0,0,0,0,0,yes
1195,1,0,0,0,0,0,0,0,0,0,0,yes
755,1,0,0,0,0,0,0,0,0,0,0,yes
909.553051,1,0,0,0,0,0,0,0,0,0,0,yes
509,0,0,1,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
1499,1,0,0,0,0,0,0,0,0,0,0,yes
1578.788872,1,0,0,0,0,0,0,0,0,0,0,no
1580,1,0,0,0,0,0,0,0,0,0,0,yes
4695,0,0,1,0,0,0,0,0,0,0,0,yes
1597.391043,0,0,1,0,0,0,0,0,0,0,0,no
2275,0,1,0,0,0,0,0,0,0,0,0,yes
599,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
917.648106,0,0,1,0,0,0,0,0,0,0,0,no
1100,0,1,0,0,0,0,0,0,0,0,0,yes
1725,0,1,0,0,0,0,0,0,0,0,0,yes
1435,1,0,0,0,0,0,0,0,0,0,0,yes
743,1,0,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
839,1,0,0,0,0,0,0,0,0,0,0,yes
949,0,0,1,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
1298,1,0,0,0,0,0,0,0,0,0,0,yes
1416.60913,0,0,1,0,0,0,0,0,0,0,0,no
2100,0,0,1,0,0,0,0,0,0,0,0,yes
1850,1,0,0,0,0,0,0,0,0,0,0,yes
975,0,1,0,0,0,0,0,0,0,0,0,yes
530,0,0,1,0,0,0,0,0,0,0,0,yes
1455.882088,0,0,1,0,0,0,0,0,0,0,0,no
4500,0,0,0,0,0,1,0,0,0,0,0,yes
580,0,0,1,0,0,0,0,0,0,0,0,yes
930,1,0,0,0,0,0,0,0,0,0,0,yes
4000,0,0,1,0,0,0,0,0,0,0,0,no
2485.476357,0,0,1,0,0,0,0,0,0,0,0,no
890,1,0,0,0,0,0,0,0,0,0,0,yes
1099,1,0,0,0,0,0,0,0,0,0,0,yes
785,1,0,0,0,0,0,0,0,0,0,0,yes
2695,1,0,0,0,0,0,0,0,0,0,0,yes
661.241349,1,0,0,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
995,1,0,0,0,0,0,0,0,0,0,0,yes
1050.281163,1,0,0,0,0,0,0,0,0,0,0,no
794,1,0,0,0,0,0,0,0,0,0,0,yes
1170,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
925,0,0,0,0,0,1,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
663.792925,1,0,0,0,0,0,0,0,0,0,0,no
745,1,0,0,0,0,0,0,0,0,0,0,yes
792,1,0,0,0,0,0,0,0,0,0,0,yes
1060,1,0,0,0,0,0,0,0,0,0,0,yes
1822.316319,0,0,1,0,0,0,0,0,0,0,0,no
1271,1,0,0,0,0,0,0,0,0,0,0,yes
1949.909391,0,0,1,0,0,0,0,0,0,0,0,no
3108,1,0,0,0,0,0,0,0,0,0,0,yes
1696,1,0,0,0,0,0,0,0,0,0,0,yes
1352,1,0,0,0,0,0,0,0,0,0,0,yes
699,1,0,0,0,0,0,0,0,0,0,0,yes
1160,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1625,1,0,0,0,0,0,0,0,0,0,0,yes
1075,0,1,0,0,0,0,0,0,0,0,0,yes
1375,1,0,0,0,0,0,0,0,0,0,0,yes
1550,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
2395,1,0,0,0,0,0,0,0,0,0,0,yes
770,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
900,0,0,1,0,0,0,0,0,0,0,0,yes
1650,1,0,0,0,0,0,0,0,0,0,0,yes
765,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
1276.321038,0,0,1,0,0,0,0,0,0,0,0,no
1105,1,0,0,0,0,0,0,0,0,0,0,yes
1921.505388,0,0,1,0,0,0,0,0,0,0,0,no
1756,0,1,0,0,0,0,0,0,0,0,0,yes
895,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
1395,0,0,1,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
1025,0,1,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1050,1,0,0,0,0,0,0,0,0,0,0,yes
1482.488813,0,0,1,0,0,0,0,0,0,0,0,no
1100,0,0,1,0,0,0,0,0,0,0,0,yes
1215,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1200,0,0,1,0,0,0,0,0,0,0,0,no
2244.242753,0,0,1,0,0,0,0,0,0,0,0,no
950,0,0,0,1,0,0,0,0,0,0,0,yes
960,1,0,0,0,0,0,0,0,0,0,0,yes
957,0,0,1,0,0,0,0,0,0,0,0,no
560,0,0,1,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,yes
973,1,0,0,0,0,0,0,0,0,0,0,yes
2200,0,0,1,0,0,0,0,0,0,0,0,no
1804.073549,0,0,1,0,0,0,0,0,0,0,0,no
833,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
2605,1,0,0,0,0,0,0,0,0,0,0,yes
729,0,0,1,0,0,0,0,0,0,0,0,no
533,1,0,0,0,0,0,0,0,0,0,0,yes
1813,1,0,0,0,0,0,0,0,0,0,0,yes
2451,1,0,0,0,0,0,0,0,0,0,0,yes
595,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
1300,1,0,0,0,0,0,0,0,0,0,0,yes
475,1,0,0,0,0,0,0,0,0,0,0,yes
525,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
870,1,0,0,0,0,0,0,0,0,0,0,yes
1300,1,0,0,0,0,0,0,0,0,0,0,yes
685,1,0,0,0,0,0,0,0,0,0,0,yes
1085,1,0,0,0,0,0,0,0,0,0,0,yes
1915,1,0,0,0,0,0,0,0,0,0,0,yes
775,0,0,0,0,0,1,0,0,0,0,0,yes
845,1,0,0,0,0,0,0,0,0,0,0,yes
1695,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
730,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,no
1205,0,1,0,0,0,0,0,0,0,0,0,yes
2495.408234,0,0,1,0,0,0,0,0,0,0,0,no
1644.963859,0,0,1,0,0,0,0,0,0,0,0,no
559,1,0,0,0,0,0,0,0,0,0,0,no
1000,1,0,0,0,0,0,0,0,0,0,0,no
550,1,0,0,0,0,0,0,0,0,0,0,yes
1050.63111,1,0,0,0,0,0,0,0,0,0,0,no
1250,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
825,1,0,0,0,0,0,0,0,0,0,0,yes
3900,1,0,0,0,0,0,0,0,0,0,0,yes
1665,1,0,0,0,0,0,0,0,0,0,0,yes
945,1,0,0,0,0,0,0,0,0,0,0,yes
768.802105,0,0,1,0,0,0,0,0,0,0,0,no
2516.188151,0,0,1,0,0,0,0,0,0,0,0,no
2099,1,0,0,0,0,0,0,0,0,0,0,yes
994,1,0,0,0,0,0,0,0,0,0,0,yes
725,1,0,0,0,0,0,0,0,0,0,0,yes
1390,1,0,0,0,0,0,0,0,0,0,0,yes
1499.969029,0,0,1,0,0,0,0,0,0,0,0,no
1265,1,0,0,0,0,0,0,0,0,0,0,yes
599,1,0,0,0,0,0,0,0,0,0,0,yes
822,1,0,0,0,0,0,0,0,0,0,0,yes
18500,0,0,1,0,0,0,0,0,0,0,0,yes
1300,1,0,0,0,0,0,0,0,0,0,0,yes
1400,0,0,1,0,0,0,0,0,0,0,0,yes
1250,0,0,0,0,0,1,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
1795,0,0,1,0,0,0,0,0,0,0,0,no
1289,1,0,0,0,0,0,0,0,0,0,0,yes
660,1,0,0,0,0,0,0,0,0,0,0,no
640,1,0,0,0,0,0,0,0,0,0,0,yes
1540,1,0,0,0,0,0,0,0,0,0,0,yes
783.638974,0,0,1,0,0,0,0,0,0,0,0,no
675,0,0,0,0,0,0,0,0,1,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
2495,0,0,1,0,0,0,0,0,0,0,0,no
1749,1,0,0,0,0,0,0,0,0,0,0,yes
1117.450891,1,0,0,0,0,0,0,0,0,0,0,yes
720,1,0,0,0,0,0,0,0,0,0,0,yes
1568.202754,1,0,0,0,0,0,0,0,0,0,0,yes
905,1,0,0,0,0,0,0,0,0,0,0,yes
1550,0,0,0,1,0,0,0,0,0,0,0,yes
1595,1,0,0,0,0,0,0,0,0,0,0,yes
2433,1,0,0,0,0,0,0,0,0,0,0,yes
888,1,0,0,0,0,0,0,0,0,0,0,yes
269,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
1394.325191,0,0,1,0,0,0,0,0,0,0,0,no
1210.178317,0,0,1,0,0,0,0,0,0,0,0,no
849,1,0,0,0,0,0,0,0,0,0,0,yes
678.179085,0,0,1,0,0,0,0,0,0,0,0,no
759,1,0,0,0,0,0,0,0,0,0,0,yes
2795,0,0,1,0,0,0,0,0,0,0,0,yes
770,1,0,0,0,0,0,0,0,0,0,0,yes
754.440609,1,0,0,0,0,0,0,0,0,0,0,yes
2422.042496,0,0,1,0,0,0,0,0,0,0,0,no
939,1,0,0,0,0,0,0,0,0,0,0,yes
1000,1,0,0,0,0,0,0,0,0,0,0,yes
924.391565,0,0,1,0,0,0,0,0,0,0,0,no
625,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,1,0,0,0,0,0,0,0,0,yes
1370,1,0,0,0,0,0,0,0,0,0,0,yes
765,1,0,0,0,0,0,0,0,0,0,0,yes
1971.671744,0,0,1,0,0,0,0,0,0,0,0,no
730,1,0,0,0,0,0,0,0,0,0,0,yes
935,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
2145,1,0,0,0,0,0,0,0,0,0,0,yes
739,1,0,0,0,0,0,0,0,0,0,0,yes
675,1,0,0,0,0,0,0,0,0,0,0,yes
2300,0,0,1,0,0,0,0,0,0,0,0,yes
1050,0,1,0,0,0,0,0,0,0,0,0,yes
1327,1,0,0,0,0,0,0,0,0,0,0,yes
