@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-3,12-14'

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
1,1,0,0,1,0,0,0,0,0,2,68,yes
3,2,0,0,1,0,0,0,0,0,5,297,yes
4,2,1,1,1,0,0,0,1,0,6,78,no
2,2,1,1,0,0,0,0,2,0,4,282,yes
2,2,1,1,1,0,0,0,2,0,4,252,yes
1,1,1,1,1,0,0,0,2,0,2,234,yes
1,1,1,1,1,0,0,0,2,0,2,104,yes
4,2,0,0,0,0,0,0,0,0,6,125,no
4,2,1,1,1,0,0,0,1,0,6,33,no
1,1,1,1,1,0,0,0,2,0,2,204,yes
5,1,1,1,1,0,0,0,2,0,7,63,no
3,2,1,1,1,0,0,0,2,0,5,34,yes
1,1,1,1,1,0,0,0,2,0,2,1,yes
2,1,0,0,1,0,0,0,0,0,3,153,yes
2,1,1,1,1,0,0,0,2,0,3,79,yes
3,3,0,0,0,0,0,0,0,0,6,127,yes
3,2,1,1,1,0,0,0,2,0,5,68,yes
4,2,1,1,0,0,0,0,2,0,6,143,no
2,2,0,0,1,0,0,0,0,0,4,248,yes
4,4,0,0,0,0,0,0,0,0,8,79,no
1,1,1,1,1,0,0,0,2,0,2,152,yes
2,1,1,1,1,1,0,0,2,1,3,327,yes
1,1,0,0,1,0,0,1,0,0,2,123,yes
4,2,1,1,1,0,0,0,1,0,6,176,no
1,1,1,1,1,0,0,0,2,0,2,131,yes
4,2,1,1,0,0,0,0,2,0,6,47,no
4,2,0,1,0,0,0,0,1,0,6,87,no
2,1,0,0,0,0,0,0,0,0,3,144,yes
3,2,1,1,1,0,0,0,2,0,5,81,yes
4,3,0,0,1,0,0,0,0,0,7,106,no
3,2,1,1,1,0,0,0,2,0,5,117,yes
3,1,1,1,1,0,0,0,2,0,4,34,yes
1,1,1,1,1,0,0,0,2,0,2,122,yes
4,2,0,1,1,0,0,0,1,0,6,102,no
2,2,1,1,1,0,0,0,2,0,4,89,yes
3,2,1,1,1,0,0,0,2,0,5,54,yes
1,1,1,1,0,0,0,0,2,0,2,157,yes
1,1,1,1,1,0,0,0,2,0,2,137,yes
2,1,1,0,1,0,0,0,1,0,3,78,yes
1,1,1,1,1,0,0,0,2,0,2,53,yes
4,2,1,1,1,0,0,0,2,0,6,39,no
2,2,1,1,0,0,0,0,2,0,4,214,yes
1,1,1,1,1,0,0,0,2,0,2,398,yes
1,1,1,1,1,0,0,0,2,0,2,296,yes
3,2,0,0,0,0,0,0,0,0,5,188,yes
1,1,1,1,1,0,0,1,2,0,2,69,yes
4,1,1,1,1,0,0,0,0,0,5,149,no
3,2,0,0,1,0,0,0,0,0,5,99,yes
1,1,1,1,1,0,0,0,2,0,2,102,yes
2,1,1,1,0,0,0,0,2,0,3,47,yes
1,1,1,1,1,0,0,0,2,0,2,326,yes
2,2,1,1,0,0,0,0,2,0,4,117,yes
4,1,1,1,1,0,0,0,1,0,5,146,no
2,2,1,1,0,1,1,0,2,2,4,188,yes
4,2,0,0,0,0,0,0,0,0,6,51,no
3,2,1,1,1,0,0,0,2,0,5,192,yes
2,1,0,0,1,0,0,0,0,0,3,61,yes
4,2,1,1,0,0,0,0,1,0,6,43,no
1,1,1,1,1,0,0,0,2,0,2,91,yes
3,2,1,1,1,0,0,0,2,0,5,300,yes
3,2,1,1,1,0,0,0,2,0,5,191,yes
4,2,1,1,1,0,0,0,2,0,6,249,no
1,1,1,1,0,1,0,0,2,1,2,159,yes
1,1,0,0,0,0,0,0,0,0,2,350,yes
2,2,1,1,1,0,0,0,2,0,4,239,yes
3,2,1,1,1,0,0,0,2,0,5,136,yes
2,2,1,1,0,0,0,0,2,0,4,106,yes
4,2,1,1,1,0,0,0,2,0,6,61,no
4,2,0,0,1,0,0,0,0,0,6,130,no
2,1,1,1,0,0,0,0,2,0,3,21,yes
1,1,0,0,0,0,0,0,0,0,2,145,yes
3,2,1,1,1,0,0,0,2,0,5,176,yes
2,2,0,0,0,0,0,0,0,0,4,121,yes
3,3,0,0,0,0,0,0,0,0,6,205,yes
3,2,0,0,1,0,0,0,0,0,5,225,yes
2,2,0,0,1,0,0,0,0,0,4,279,yes
2,1,0,0,1,0,0,0,0,0,3,372,yes
2,1,1,1,1,0,0,0,2,0,3,120,yes
3,2,1,1,1,0,0,0,2,0,5,181,yes
2,2,0,0,0,0,0,0,0,0,4,380,yes
2,1,0,0,0,0,0,0,0,0,3,66,yes
3,1,1,1,1,0,0,0,2,0,4,79,yes
4,2,1,1,1,0,0,0,2,0,6,59,no
2,1,1,1,1,0,0,0,2,0,3,254,yes
1,1,1,1,1,0,0,0,2,0,2,230,yes
1,1,1,1,1,0,0,0,2,0,2,312,yes
2,1,1,1,0,1,0,0,2,1,3,120,yes
3,2,0,0,1,0,0,0,0,0,5,90,yes
2,1,1,1,1,1,0,0,2,1,3,164,yes
4,3,0,0,1,0,0,0,0,0,7,106,no
4,2,1,1,0,0,0,0,2,0,6,144,no
1,1,1,0,1,0,0,0,1,0,2,244,yes
3,3,1,1,0,0,0,0,2,0,6,157,yes
2,2,1,1,0,0,0,0,2,0,4,148,yes
1,1,1,1,1,0,0,0,2,0,2,164,yes
4,2,0,0,0,0,0,0,1,0,7,176,no
1,1,0,0,1,0,0,0,0,0,2,217,yes
4,3,1,1,1,0,0,0,2,0,7,81,no
3,2,1,1,1,0,0,0,2,0,5,194,yes
3,2,0,0,1,0,0,0,0,0,5,150,yes
4,2,1,1,0,0,0,0,2,0,6,168,no
1,1,1,1,1,0,0,0,2,0,2,139,yes
3,2,1,1,1,0,0,0,2,0,6,139,no
2,1,0,0,1,0,0,0,0,0,3,130,yes
4,2,0,0,1,0,0,0,1,0,6,240,no
3,2,0,0,1,0,0,0,0,0,5,237,yes
2,1,1,1,1,1,0,0,2,1,3,72,yes
2,2,0,0,1,0,0,0,0,0,4,89,yes
2,2,0,1,1,0,0,1,1,0,4,432,yes
1,1,0,0,1,0,0,0,0,0,2,116,yes
4,2,1,1,1,0,0,0,2,0,6,169,no
1,0,0,0,1,0,0,0,0,0,1,113,yes
2,1,0,0,0,0,0,0,0,0,3,61,yes
1,1,1,1,0,1,0,0,2,1,2,141,yes
1,1,1,1,1,0,0,0,2,0,2,1097,yes
1,1,1,1,1,0,0,0,2,0,2,244,yes
3,3,1,1,0,1,0,0,2,1,6,199,yes
1,1,0,0,1,0,0,0,0,0,2,321,yes
2,2,1,1,1,0,0,0,2,0,4,314,yes
4,2,1,1,1,0,0,0,1,0,6,50,no
1,1,1,1,1,0,0,0,2,0,2,282,yes
1,1,0,0,0,0,0,0,0,0,2,78,yes
4,1,1,1,1,0,0,0,1,0,6,105,no
2,1,1,1,1,0,0,0,2,0,3,79,yes
2,1,0,0,1,0,0,0,0,0,3,115,yes
1,1,1,1,1,0,0,0,2,0,2,127,yes
1,1,1,1,1,0,0,0,2,0,2,122,yes
0,1,0,0,1,0,0,0,0,0,1,110,yes
3,2,1,1,1,0,0,0,2,0,5,138,yes
1,1,1,1,0,0,0,0,2,0,2,166,yes
4,1,1,1,0,0,0,0,1,0,5,38,no
1,1,1,1,1,1,0,0,2,1,2,127,yes
4,2,1,1,1,0,0,0,1,0,6,26,no
2,2,1,1,1,0,0,0,2,0,4,27,yes
4,2,0,0,1,0,0,0,0,0,6,66,no
1,1,1,1,1,0,0,0,2,0,2,192,yes
4,2,1,1,0,0,0,0,2,0,6,143,no
1,1,1,1,0,0,0,0,2,0,2,424,yes
2,2,1,1,1,0,0,0,2,0,4,148,yes
3,2,0,0,1,0,0,0,0,0,5,145,yes
2,2,1,1,1,1,0,1,2,1,4,299,yes
3,2,0,0,1,0,0,0,0,0,5,68,yes
2,1,1,1,1,0,0,0,2,0,3,134,yes
2,2,0,0,1,0,0,0,0,0,4,258,yes
1,1,1,1,0,0,0,0,2,0,2,92,yes
1,0,0,0,1,0,0,0,0,0,1,105,yes
4,3,0,0,1,0,0,0,0,0,7,96,no
3,2,1,1,1,0,0,0,2,0,5,176,yes
4,4,0,0,1,0,0,0,0,0,8,175,no
4,2,0,0,1,0,0,1,0,0,6,304,no
3,2,1,1,1,0,0,0,2,0,5,55,yes
2,1,0,0,1,0,0,0,0,0,3,186,yes
4,2,1,1,1,0,0,0,1,0,6,24,no
4,4,0,0,1,0,0,0,0,0,8,65,no
1,0,0,0,1,0,0,0,0,0,1,179,yes
3,2,0,0,1,0,0,0,0,0,5,102,yes
2,2,1,1,0,0,0,0,2,0,4,120,yes
3,2,1,1,1,0,0,0,2,0,5,142,yes
2,1,1,1,1,0,0,0,2,0,3,399,yes
4,3,1,1,0,0,0,0,0,0,6,73,no
4,2,0,0,0,0,0,0,1,0,6,35,no
3,2,1,1,1,0,0,0,2,0,5,468,yes
2,1,1,1,0,0,0,0,2,0,3,162,yes
4,2,1,1,1,0,0,0,1,0,6,60,no
2,2,0,0,1,0,0,0,0,0,4,60,yes
1,1,1,1,1,0,0,0,2,0,2,30,yes
1,1,0,0,0,0,0,0,0,0,2,193,yes
4,3,0,0,0,0,0,0,0,0,7,173,no
3,2,1,1,0,0,0,0,2,0,5,173,yes
2,1,0,1,0,0,0,1,1,0,3,320,yes
1,1,0,0,1,0,0,0,0,0,2,50,yes
4,2,0,0,1,0,0,0,0,0,6,56,no
3,2,1,1,1,0,0,0,2,0,5,65,yes
2,2,1,1,1,0,0,0,2,0,4,234,yes
1,1,1,1,1,0,0,0,2,0,2,401,yes
3,2,0,0,1,0,0,0,0,0,5,223,yes
2,1,0,0,0,0,0,0,0,0,3,152,yes
1,1,0,0,0,0,0,0,0,0,2,278,yes
2,1,0,0,1,0,0,0,0,0,3,24,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
2,2,1,1,0,0,0,0,2,0,4,315,yes
4,3,1,1,0,0,0,0,2,0,7,183,no
2,2,1,1,1,0,0,0,2,0,4,78,yes
2,2,1,1,1,0,0,0,2,0,4,106,yes
2,2,1,1,1,0,0,0,2,0,4,416,yes
4,2,1,1,1,0,0,0,1,0,6,90,no
2,1,1,1,1,0,0,0,2,0,3,99,yes
4,2,1,1,1,0,0,0,1,0,6,243,no
4,4,1,1,0,1,0,1,2,1,8,461,no
4,3,1,1,0,0,0,0,1,0,7,74,no
4,2,1,1,0,0,0,0,1,0,6,140,no
2,2,1,1,1,0,0,0,2,0,4,190,yes
4,2,1,1,1,0,0,0,2,0,6,182,no
1,1,0,0,1,0,0,0,0,0,2,120,yes
1,1,1,1,1,0,0,0,2,0,2,37,yes
3,2,1,1,0,0,0,0,2,0,5,149,yes
4,1,1,1,1,0,0,0,2,0,5,40,no
2,2,1,1,1,0,0,0,2,0,4,296,yes
3,1,0,0,1,0,0,0,0,0,4,16,yes
1,1,1,1,1,0,0,0,2,0,2,127,yes
4,2,0,0,1,0,0,0,0,0,6,58,no
3,2,1,1,1,0,0,0,2,0,5,75,yes
1,1,1,1,1,0,0,0,2,0,2,81,yes
2,1,1,1,1,0,0,0,2,0,3,350,yes
4,3,0,0,1,0,0,0,0,0,7,106,no
1,1,0,0,1,0,0,0,0,0,2,202,yes
4,2,1,1,1,0,0,0,1,0,6,408,no
0,1,0,0,1,0,0,0,0,0,1,153,yes
4,2,0,0,1,0,0,0,0,0,6,243,no
2,1,0,0,1,0,0,0,0,0,3,377,yes
2,2,1,1,1,0,0,0,2,0,4,474,yes
1,1,0,0,1,0,0,0,0,0,2,118,yes
3,2,0,0,0,0,0,0,0,0,5,98,yes
3,2,1,1,1,0,0,0,2,0,5,52,yes
2,2,1,1,1,0,0,0,2,0,4,242,yes
2,2,1,1,1,0,0,0,2,0,4,117,yes
3,3,0,1,1,0,0,0,1,0,6,244,yes
4,2,0,0,1,0,0,0,0,0,6,120,no
0,1,1,1,0,0,0,0,2,0,1,81,yes
2,1,1,1,1,0,0,0,2,0,3,147,yes
2,2,1,1,1,0,0,0,2,0,4,362,yes
1,1,1,1,1,0,0,0,2,0,2,187,yes
4,2,0,0,1,0,0,0,0,0,6,81,no
4,2,1,1,1,0,0,0,1,0,6,32,no
5,4,0,0,1,0,0,0,0,0,9,299,no
2,1,0,0,0,0,0,0,0,0,3,308,yes
2,2,1,1,1,1,0,0,2,1,4,90,yes
1,1,1,0,0,0,0,0,1,0,2,151,yes
4,4,0,0,1,0,0,0,0,0,8,193,no
2,3,1,1,1,0,0,1,2,0,5,70,yes
0,1,1,1,1,0,0,0,2,0,1,226,yes
4,1,1,1,1,0,0,0,1,0,5,48,no
2,2,1,1,1,0,0,0,2,0,4,409,yes
2,1,0,0,0,0,0,0,0,0,3,27,yes
4,2,1,1,1,0,0,0,2,0,6,136,no
2,1,1,1,1,0,0,0,2,0,3,183,yes
4,2,1,1,1,0,0,0,2,0,6,17,no
2,2,1,1,1,0,0,0,2,0,4,143,yes
2,1,1,1,1,0,0,0,2,0,3,97,yes
3,2,1,1,1,0,0,0,2,0,5,58,yes
2,1,1,1,0,0,0,0,2,0,3,482,yes
3,2,0,0,1,0,0,0,0,0,5,167,yes
4,1,1,1,1,0,0,0,2,0,5,63,no
4,2,0,0,1,0,0,0,1,0,6,91,no
4,2,0,1,1,0,0,0,0,0,6,108,no
2,2,1,1,1,0,0,0,2,0,4,129,yes
3,1,1,0,1,0,0,0,1,0,4,194,yes
1,1,1,1,1,1,0,0,2,1,2,190,yes
1,1,0,0,1,0,0,0,0,0,2,577,yes
2,1,1,1,1,0,0,0,2,0,3,198,yes
1,1,1,1,1,0,0,0,2,0,2,53,yes
2,2,1,1,1,0,0,0,2,0,4,137,yes
2,1,0,0,1,0,0,0,0,0,3,89,yes
1,1,1,1,1,0,0,0,2,0,2,184,yes
3,2,0,0,1,0,0,1,0,0,5,232,yes
3,2,1,1,0,1,0,0,2,1,5,101,yes
4,2,1,1,1,0,0,0,2,0,6,149,no
2,1,1,1,0,0,0,0,2,0,3,117,yes
2,1,0,0,0,0,0,0,0,0,3,358,yes
4,2,0,0,0,0,0,0,1,0,6,99,no
2,1,0,0,1,0,0,0,0,0,3,295,yes
2,2,1,1,0,0,0,0,2,0,4,111,yes
1,1,1,1,0,0,0,0,2,0,2,216,yes
2,2,0,0,1,0,0,0,0,0,4,235,yes
2,2,1,1,1,0,0,0,2,0,4,62,yes
2,2,0,0,1,0,0,0,0,0,4,43,yes
3,2,1,1,1,0,0,0,2,0,5,181,yes
3,2,0,0,1,0,0,0,0,0,5,102,yes
3,2,1,1,0,1,0,0,2,1,5,99,yes
1,1,1,1,1,1,0,0,2,1,2,327,yes
3,2,1,1,1,0,0,0,2,0,5,196,yes
1,1,1,0,1,0,0,0,1,0,2,209,yes
1,1,1,1,1,0,0,0,2,0,2,122,yes
1,1,0,0,1,0,0,0,0,0,2,210,yes
4,2,0,1,1,0,0,0,1,0,6,110,no
4,2,0,0,1,0,0,0,0,0,6,155,no
4,2,0,0,0,0,0,0,0,0,6,162,no
1,0,1,1,1,0,0,0,2,0,1,231,yes
1,1,0,0,1,0,0,0,0,0,2,44,yes
4,2,1,1,1,0,0,0,2,0,6,249,no
4,2,0,0,1,0,0,0,0,0,6,58,no
2,1,0,0,0,0,0,0,0,0,3,28,yes
2,2,0,0,0,0,0,0,0,0,4,29,yes
2,2,1,1,1,0,0,0,2,0,4,164,yes
4,4,0,0,1,0,0,0,0,0,8,137,no
2,2,1,1,1,0,0,0,2,0,4,213,yes
3,2,0,0,0,0,0,0,0,0,5,129,yes
3,2,1,1,1,0,0,0,2,0,5,33,yes
2,1,0,0,1,0,0,0,0,0,3,39,yes
5,2,0,0,1,0,0,0,0,0,7,215,no
2,1,1,1,1,0,0,0,2,0,3,367,yes
1,1,0,0,0,0,0,1,0,0,2,48,yes
2,2,1,1,1,0,0,0,2,0,4,1210,yes
4,2,0,0,1,0,0,1,0,0,6,238,no
0,1,0,0,1,0,0,1,0,0,1,226,yes
1,1,1,1,1,0,0,0,2,0,2,215,yes
1,1,1,1,1,1,0,0,2,1,2,162,yes
1,1,1,1,0,0,0,0,2,0,2,285,yes
3,2,0,0,1,0,0,0,0,0,5,97,yes
1,1,0,0,1,0,0,0,0,0,2,101,yes
2,2,1,1,1,0,0,0,2,0,4,193,yes
1,1,1,1,0,0,0,0,2,0,2,358,yes
3,2,0,0,1,0,0,0,0,0,5,144,yes
1,1,0,0,1,0,0,0,0,0,2,33,yes
2,2,1,1,1,0,0,0,2,0,4,289,yes
5,3,1,1,1,1,0,0,2,1,8,50,yes
2,1,1,0,1,0,0,0,1,0,3,197,yes
2,2,1,1,1,0,0,0,2,0,4,128,yes
3,1,0,0,1,0,0,0,0,0,4,159,yes
2,2,1,1,0,0,0,0,2,0,4,341,yes
1,1,1,1,1,0,0,0,2,0,2,133,yes
2,1,1,1,0,0,0,0,2,0,3,171,yes
2,2,1,1,1,0,0,0,2,0,4,327,yes
2,2,1,1,1,0,0,0,2,0,4,145,yes
4,4,0,0,1,0,0,0,0,0,8,329,no
1,1,1,1,1,0,0,0,2,0,2,178,yes
4,2,0,0,1,0,0,0,1,0,6,85,no
2,2,1,1,0,0,0,0,2,0,4,166,yes
4,2,1,1,1,0,0,0,2,0,6,351,no
4,2,0,0,1,0,0,0,0,0,5,244,no
2,2,1,1,1,0,0,0,2,0,4,319,yes
1,1,1,1,1,0,0,0,2,0,2,219,yes
2,1,0,0,1,0,0,0,0,0,3,247,yes
4,2,1,1,1,0,0,0,1,0,6,31,no
4,2,0,0,0,0,0,0,0,0,6,301,no
4,2,0,0,1,0,0,0,0,0,6,58,no
1,1,1,1,0,0,0,0,2,0,2,284,yes
1,1,1,1,1,0,0,0,2,0,2,350,yes
2,1,1,1,0,0,0,0,2,0,3,178,yes
2,2,1,1,0,1,1,0,2,2,4,178,yes
1,1,1,1,1,0,0,0,2,0,2,264,yes
2,2,1,1,1,0,0,0,2,0,4,164,yes
2,1,1,1,1,0,0,0,2,0,3,217,yes
2,1,1,1,1,0,0,0,2,0,3,202,yes
2,1,1,1,0,0,0,0,2,0,3,271,yes
4,2,0,0,0,0,0,0,1,0,6,137,no
4,2,1,1,1,0,0,0,2,0,6,89,no
2,2,1,1,1,0,0,0,2,0,4,355,yes
3,2,0,0,1,0,0,0,0,0,5,149,yes
1,1,1,1,0,0,1,0,2,1,2,157,yes
4,2,1,1,1,0,0,0,2,0,6,408,no
4,2,1,1,0,0,0,0,1,0,6,135,no
3,2,1,1,0,0,0,0,2,0,5,255,yes
4,2,0,0,0,0,0,0,1,0,6,128,no
4,2,0,0,1,0,0,0,0,0,6,49,no
4,2,0,0,1,0,0,0,0,0,6,92,no
2,1,1,0,1,0,0,0,1,0,3,43,yes
2,2,0,0,1,0,0,0,0,0,4,118,yes
2,2,0,0,1,0,0,0,0,0,4,118,yes
2,1,0,0,1,0,0,0,0,0,3,424,yes
1,1,1,1,1,0,0,0,2,0,2,86,yes
2,1,0,0,0,0,0,0,0,0,3,82,yes
4,2,0,0,0,0,0,0,0,0,6,173,no
0,1,0,0,1,0,0,0,0,0,1,153,yes
0,1,1,1,1,0,0,0,2,0,1,252,yes
2,1,1,1,1,0,0,0,2,0,3,183,yes
1,1,1,1,1,0,0,0,2,0,2,137,yes
1,1,1,1,1,1,0,0,2,1,2,295,yes
2,1,1,1,0,1,0,1,2,1,3,362,yes
2,2,1,1,1,0,0,0,2,0,4,100,yes
1,1,1,1,1,0,0,0,2,0,2,388,yes
3,1,1,0,0,0,0,0,1,0,4,53,yes
0,2,1,1,1,0,0,0,2,0,2,175,yes
4,2,1,1,1,0,0,0,2,0,6,54,no
4,3,0,0,1,0,0,0,0,0,7,31,no
4,4,1,1,0,1,0,1,2,1,8,461,no
2,2,1,1,1,0,0,0,2,0,4,71,yes
2,2,0,0,1,0,0,0,0,0,4,275,yes
4,1,1,1,1,0,0,0,2,0,6,64,no
5,2,0,0,1,0,0,0,0,0,7,102,no
2,2,0,0,0,0,0,0,0,0,4,263,yes
4,4,0,0,1,0,0,0,0,0,8,329,no
3,3,1,1,0,0,0,0,2,0,6,92,yes
3,2,1,1,0,0,0,0,2,0,5,145,yes
2,2,1,1,1,0,0,0,2,0,4,12,yes
1,1,1,1,1,0,0,0,2,0,2,308,yes
2,1,1,1,1,0,0,0,2,0,3,263,yes
2,2,1,1,0,0,0,0,2,0,4,144,yes
1,1,1,1,0,0,0,0,2,0,2,44,yes
1,1,0,0,1,0,0,0,0,0,2,167,yes
2,2,1,1,1,0,0,0,2,0,4,41,yes
1,1,1,1,1,0,0,0,2,0,2,282,yes
2,2,1,1,1,0,0,0,2,0,4,109,yes
2,1,0,0,0,0,0,0,0,0,3,65,yes
3,2,1,1,1,0,0,0,2,0,5,172,yes
4,1,1,1,1,0,0,0,2,0,5,60,no
3,2,1,1,1,0,0,0,2,0,5,127,yes
1,1,1,1,1,1,0,0,2,1,2,271,yes
0,1,1,1,1,0,0,0,2,0,1,191,yes
4,2,1,1,1,0,0,0,2,0,6,34,no
4,2,1,1,1,1,0,1,1,0,6,248,no
1,1,1,1,1,1,0,0,2,1,2,351,yes
1,1,1,1,1,0,1,0,2,1,2,147,yes
4,2,1,0,1,0,0,0,1,0,6,35,no
3,2,1,1,0,0,0,1,2,0,5,222,yes
2,2,1,1,1,0,0,0,2,0,4,165,yes
2,1,0,0,0,0,0,0,0,0,3,116,yes
1,1,0,0,0,0,0,0,0,0,2,118,yes
1,1,1,1,1,0,0,0,2,0,2,239,yes
2,2,1,1,0,0,0,0,2,0,4,200,yes
1,1,1,1,1,0,0,0,2,0,2,207,yes
2,2,1,1,0,0,0,0,2,0,4,197,yes
4,2,1,1,1,0,0,0,2,0,6,349,no
1,0,1,1,1,0,0,0,2,0,1,165,yes
2,1,1,1,1,0,0,0,2,0,3,175,yes
3,1,0,1,1,0,0,0,1,0,4,92,yes
1,1,1,1,1,1,0,0,2,1,2,190,yes
4,2,0,0,1,0,0,0,0,0,6,284,no
3,2,1,1,1,0,0,0,2,0,5,181,yes
1,1,0,0,1,0,0,1,0,0,2,124,yes
4,2,0,0,1,0,0,0,1,0,6,159,no
4,3,1,1,0,0,0,0,2,0,7,143,no
3,2,0,0,1,1,1,0,0,2,5,41,yes
2,1,1,1,1,0,0,0,2,0,3,135,yes
1,1,1,1,1,0,0,0,2,0,2,66,yes
2,2,0,0,0,0,0,0,0,0,4,329,yes
3,2,1,1,1,0,0,0,2,0,5,151,yes
1,1,0,0,0,0,0,0,0,0,2,55,yes
3,2,1,1,1,0,0,0,2,0,5,352,yes
2,2,1,1,1,0,0,0,2,0,4,254,yes
4,2,1,1,1,0,0,0,2,0,6,63,no
4,3,0,0,0,0,0,0,0,0,7,277,no
2,1,1,1,1,0,0,0,2,0,3,295,yes
4,2,0,0,0,0,0,0,0,0,6,153,no
2,1,0,0,0,0,0,0,0,0,3,217,yes
3,2,1,1,1,0,0,0,2,0,5,79,yes
1,1,1,1,1,0,0,0,2,0,2,107,yes
2,2,1,1,0,0,0,0,2,0,4,278,yes
1,1,1,1,0,0,0,0,2,0,2,169,yes
4,3,0,0,1,1,0,0,0,1,7,117,no
2,2,1,1,1,0,0,0,2,0,4,111,yes
2,1,1,1,0,1,0,0,2,1,3,134,yes
1,1,1,1,0,1,0,0,2,1,2,294,yes
2,2,1,1,0,0,0,0,2,0,4,365,yes
2,1,1,1,1,0,0,0,2,0,3,29,yes
2,2,0,0,1,0,0,0,0,0,4,248,yes
1,1,1,1,1,0,0,0,2,0,2,98,yes
1,1,1,1,1,0,0,0,2,0,2,231,yes
3,2,1,1,1,0,0,0,2,0,5,33,yes
4,3,1,1,0,0,0,0,2,0,7,73,no
3,3,0,0,1,0,0,0,0,0,6,52,yes
2,2,0,0,0,0,0,0,0,0,4,263,yes
1,1,1,1,1,0,0,0,2,0,2,241,yes
4,2,1,1,1,0,0,0,1,0,6,59,no
4,3,0,0,1,0,0,0,0,0,7,85,no
1,1,1,1,1,0,1,0,2,1,2,53,yes
1,1,1,1,1,0,0,0,2,0,2,115,yes
2,2,1,1,1,1,0,0,2,1,4,198,yes
3,2,1,0,0,0,0,0,1,0,5,54,yes
4,2,1,1,1,0,0,0,1,1,6,52,no
2,1,0,1,1,0,0,0,1,0,3,418,yes
1,1,1,1,0,0,0,0,2,0,2,52,yes
4,2,0,0,1,0,0,0,0,0,6,136,no
2,1,0,0,1,0,0,0,0,0,3,230,yes
2,1,1,1,1,0,0,0,2,0,3,119,yes
2,1,1,1,1,0,0,0,2,0,3,150,yes
3,2,1,1,0,0,0,0,2,0,5,157,yes
4,4,0,0,1,0,0,0,0,0,8,329,no
0,1,1,1,1,0,0,0,2,0,1,211,yes
4,2,1,1,1,0,0,0,0,0,6,47,no
1,1,0,0,1,0,0,0,0,0,2,138,yes
4,2,1,1,1,0,0,0,2,0,6,144,no
2,2,1,1,0,0,0,0,2,0,4,182,yes
4,2,1,1,1,0,0,0,2,0,7,48,no
0,1,0,0,1,1,0,0,0,1,1,116,yes
4,3,0,0,1,0,0,0,1,0,7,84,no
4,0,1,1,1,0,0,0,2,0,4,62,no
2,2,1,1,1,0,0,0,2,0,4,289,yes
2,1,0,0,1,0,0,0,0,0,3,120,yes
1,1,1,1,0,0,0,0,2,0,2,280,yes
2,1,1,1,1,0,0,0,2,0,3,276,yes
1,1,0,0,0,0,0,0,0,0,2,150,yes
1,1,1,1,1,0,0,0,2,0,2,111,yes
2,2,1,1,1,1,0,0,2,1,4,53,yes
2,2,1,1,1,0,1,0,2,1,4,82,yes
1,1,1,1,1,0,0,0,2,0,2,264,yes
2,1,1,1,0,0,0,0,2,0,3,83,yes
1,1,0,1,1,0,0,0,1,0,2,26,yes
1,1,1,1,0,0,0,0,2,0,2,99,yes
2,2,1,1,1,0,0,0,2,0,4,220,yes
3,3,0,0,0,0,0,1,0,0,6,76,yes
3,2,1,1,1,0,0,0,2,0,5,47,yes
4,2,0,0,0,0,0,0,1,0,6,109,no
3,2,0,0,1,0,0,0,0,0,5,80,yes
2,1,1,1,1,0,0,0,2,0,3,109,yes
2,1,0,0,1,0,0,0,0,0,3,121,yes
3,2,1,1,1,0,0,0,2,0,5,140,yes
2,2,1,1,0,0,0,0,2,0,4,37,yes
3,1,1,1,1,0,0,0,2,0,4,40,yes
4,1,0,0,1,0,0,0,0,0,5,118,no
3,2,1,1,1,0,0,0,2,0,5,59,yes
2,2,1,1,1,0,0,0,2,0,4,324,yes
4,2,0,0,1,0,0,0,0,0,6,62,no
2,2,1,1,0,0,0,0,2,0,4,354,yes
2,1,1,1,1,0,0,0,2,0,3,125,yes
4,2,0,0,0,0,0,0,0,0,6,84,no
1,1,1,1,1,0,0,0,2,0,2,186,yes
2,2,1,1,1,0,0,0,2,0,4,297,yes
2,2,1,1,0,0,0,0,2,0,4,198,yes
1,1,1,1,1,1,0,0,2,1,2,165,yes
1,1,1,1,1,0,0,0,2,0,2,68,yes
2,1,1,1,1,0,0,0,2,0,3,146,yes
2,1,0,0,1,0,0,0,0,0,3,291,yes
